id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,Evidence Required,Evidence Source,Collection Method,AWS Auto Level,AWS Services,Question-Level AWS Sources,Reason / Rationale
e82aba39-7862-441b-bf62-c29d82fbe13a,B4,third_party_hosted_comfort,Third-party hosted: comfort evidence provided (SOC 2 / ISO 27001)?,select,False,,"[""Yes — comfort evidence provided and in scope"",""Not applicable — self-hosted"",""No — comfort evidence missing""]",8,,,,,2026v,2026-03-11T07:57:01.270097Z,"If the platform is operated by a third party, confirm that SOC 2 Type 2 or equivalent comfort evidence has been obtained.",Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon VPC, EC2, IAM, AWS Config",AWS Artifact (SOC 2 / ISO 27001 reports) — artifact:GetReport (limited; requires human download),"AWS (Amazon VPC, EC2, IAM, AWS Config) provides partial evidence for this question. Additional human interpretation, context, or documentation is needed to complete the evidence."
ba7e80ba-1998-4f65-a615-21f0195dc88e,B4,physical_protection,Physical protection of underlying hardware documented?,select,True,,"[""Yes"",""Not applicable — cloud hosted"",""No""]",9,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the physical servers hosting SWIFT VMs are in a physically secured environment (data centre or locked server room).,Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,MEDIUM,"Amazon VPC, EC2, IAM, AWS Config",AWS Artifact (physical security attestation) — artifact:GetReport (SOC 2 Type II physical section),"AWS (Amazon VPC, EC2, IAM, AWS Config) provides partial evidence for this question. Additional human interpretation, context, or documentation is needed to complete the evidence."
70f150ad-9576-4d84-b367-c8a3b11fa694,B4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],10,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),MEDIUM,"Amazon VPC, EC2, IAM, AWS Config","VPC, EC2, IAM, SSM (partial)","While AWS (Amazon VPC, EC2, IAM, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
fe568fbf-2391-448a-9dd7-c447460e1c14,B5,evidence_document,Password Policy Configuration Upload,file,False,,[],0,,,".pdf,.png,.jpg,.zip,.txt,.html","Upload password policy configuration evidence. Acceptable: Group Policy Object export or screenshot (Windows), PAM configuration (Linux), application-level password settings, AD Fine-Grained Password Policy export. Must cover: general operator accounts, privileged/admin accounts, and application-to-application accounts. Also include Luna SA7 and bridging server policies if applicable.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,HIGH,"AWS IAM, AWS Config","IAM Account Password Policy — iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule (iam-password-policy)","AWS (AWS IAM, AWS Config) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
fdb60a65-9450-433d-b9f7-ccca2cff22da,B5,min_password_length,Minimum password length configured,text,True,"e.g. 15 characters for Windows (to prevent LM hash), 12 characters for Linux",[],1,,,,,2026v,2026-03-11T07:57:01.270097Z,"State the minimum password length technically enforced (e.g., 12 characters for standard users, 14+ for privileged accounts).",Short text / identifier / value,Human,Manual (Human),HIGH,"AWS IAM, AWS Config","AWS IAM, AWS Config","Although AWS (AWS IAM, AWS Config) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
655a2961-d02a-49e2-bb8d-29a35919d5bf,B5,complexity_enforced,Password complexity requirements enforced technically (not just policy)?,select,True,,"[""Yes — uppercase, lowercase, numbers, special characters required"",""Partial — some requirements only"",""No""]",2,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that complexity rules (uppercase, lowercase, numbers, special characters) are technically enforced — not just policy.",Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS IAM, AWS Config","IAM Account Password Policy (RequireSymbols, RequireNumbers, RequireUppercase, RequireLowercase) — iam:GetAccountPasswordPolicy","AWS (AWS IAM, AWS Config) can automatically retrieve this configuration state. APIs: iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule."
97fc95fd-8a05-4eb8-a42d-65d307f6aa8d,B5,expiration_period,Password expiration period,text,True,"e.g. 90 days for standard accounts, 60 days for privileged accounts",[],3,,,,,2026v,2026-03-11T07:57:01.270097Z,"State the password expiration period in days (e.g., 90 days standard; 30–60 days for privileged accounts).",Short text / identifier / value,Human,Manual (Human),HIGH,"AWS IAM, AWS Config","AWS IAM, AWS Config","Although AWS (AWS IAM, AWS Config) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
953af7b7-62a7-4189-b337-c470ad920561,B5,history_reuse_prevention,Password history / reuse prevention configured?,select,True,,"[""Yes — last 12+ passwords remembered"",""Yes — last 6-11 passwords"",""No reuse prevention""]",4,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm the number of previous passwords stored to prevent reuse — minimum 12 remembered passwords recommended.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS IAM, AWS Config",IAM Account Password Policy (PasswordReusePrevention) — iam:GetAccountPasswordPolicy,"AWS (AWS IAM, AWS Config) can automatically retrieve this configuration state. APIs: iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule."
7d98bbe6-ee25-4d58-9821-ed61a7dbeb56,B5,account_lockout_configured,Account lockout after failed attempts configured?,select,True,,"[""Yes — lockout triggers after defined failed attempts with automatic or manual unlock"", ""No — account lockout not configured on one or more systems""]",5,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that account lockout is triggered after a defined number of failed login attempts and state the threshold and duration.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS IAM, AWS Config","IAM Account Password Policy (MaxPasswordAge), Config: iam-password-policy — iam:GetAccountPasswordPolicy","AWS (AWS IAM, AWS Config) can automatically retrieve this configuration state. APIs: iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule."
2f9761b4-a133-43e3-b3f4-1f58f29f9f48,B5,lockout_threshold,Account lockout threshold (number of failed attempts) and duration,text,True,"e.g. 5 attempts, 30 minute lockout, manual unlock by admin",[],6,,,,,2026v,2026-03-11T07:57:01.270097Z,"State the exact lockout threshold (e.g., 5 failed attempts) and lockout duration (e.g., 30 minutes or until admin unlock).",Short text / identifier / value,Human,Manual (Human),HIGH,"AWS IAM, AWS Config","AWS IAM, AWS Config","Although AWS (AWS IAM, AWS Config) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
4e4dc469-f129-403f-8820-b6a4ea1dbd76,B5,separate_policy_for_admin,Separate (more restrictive) policy for privileged/admin accounts?,select,True,,"[""Yes — separate Fine-Grained Policy or equivalent"",""Same policy for all"",""No formal separation""]",7,,,,,2026v,2026-03-11T07:57:01.270097Z,"Confirm that privileged/admin accounts have a stricter password policy (longer length, shorter expiry) than standard users.",Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,"AWS IAM, AWS Config","AWS IAM, AWS Config","Although AWS (AWS IAM, AWS Config) covers this domain, this specific field requests human judgment, policy confirmation, documentation attestation, or a process decision that AWS APIs cannot supply."
c22b8ac7-b75b-4830-b553-031f62c2eb69,B5,zone_passwords_local_auth,Zone system passwords stored in zone-local authentication only (not enterprise AD)?,select,True,,"[""Yes — zone-local AD/LDAP only"",""No — enterprise AD used for zone systems"",""Mixed""]",8,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that passwords for secure zone systems are managed in zone-local authentication only — enterprise AD must not be used.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS IAM, AWS Config","IAM, SSM — iam:GetAccountPasswordPolicy, ssm:ListComplianceItems","AWS (AWS IAM, AWS Config) can automatically retrieve this configuration state. APIs: iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule."
4bba1696-457c-4ee0-bb23-f433229b9861,B5,no_lm_hash_configured,NoLMHash configured on Windows systems (prevents LM hash storage)?,select,True,,"[""Yes"",""No"",""Not applicable — no Windows systems""]",9,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the NoLMHash Group Policy is enabled on all Windows systems to prevent LM hash storage.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS IAM, AWS Config",SSM Inventory (Windows Registry: NoLMHash policy) — ssm:ListInventoryEntries (AWS:WindowsRegistry),"AWS (AWS IAM, AWS Config) can automatically retrieve this configuration state. APIs: iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule."
7df88176-9eab-4b27-8f88-dddbad6a9cbf,B5,pin_settings_mfa_tokens,PIN / lockout settings for MFA tokens and mobile devices used as second factor,textarea,True,e.g. TLS 1.3 enabled; AES-256-GCM cipher; certificates renewed annually.,[],10,,,3,,2026v,2026-03-11T07:57:01.270097Z,Describe PIN lockout rules for hardware tokens and mobile devices used as MFA second factors.,Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS IAM, AWS Config","AWS IAM, AWS Config","While AWS (AWS IAM, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
72b4f004-6125-4152-b5fe-a60cf690486b,B5,bridging_server_covered,Bridging server password policy included in scope? (v2026),select,True,,"[""Yes"",""Not applicable — no bridging servers"",""No — pending""]",11,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that bridging/middleware servers are included in the hardening scope and assessed against the same baseline.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS IAM, AWS Config","EC2 (bridging-server tag), SSM Compliance — ec2:DescribeInstances (tag filter), ssm:ListComplianceItems","AWS (AWS IAM, AWS Config) can automatically retrieve this configuration state. APIs: iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule."
0a5e8f60-989f-412f-8dee-0a065f0c54c4,B5,luna_sa7_covered,Luna SA7 HSM password policy included in scope? (v2026),select,True,,"[""Yes"",""Not applicable — no Luna SA7"",""No — pending""]",12,,,,,2026v,2026-03-11T07:57:01.270097Z,Confirm that the Luna SA7 HSM is included in the password policy scope and that its default PIN has been changed.,Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"AWS IAM, AWS Config","EC2 (luna-hsm tag), SSM Compliance — ec2:DescribeInstances (tag filter), ssm:ListComplianceItems","AWS (AWS IAM, AWS Config) can automatically retrieve this configuration state. APIs: iam:GetAccountPasswordPolicy, config:GetComplianceDetailsByConfigRule."
14b332ab-ce76-4fdb-be12-b9fcca86f3a0,B5,policy_review_date,Last annual password policy review date,date,True,,[],13,,,,,2026v,2026-03-11T07:57:01.270097Z,Enter the date the password policy was last reviewed — annual review is required.,Date confirmation,Human,Manual (Human),HIGH,"AWS IAM, AWS Config","AWS IAM, AWS Config","Review, approval, and policy dates are institutional records that must be confirmed by a responsible human owner."
0e7571f5-df45-48f4-bd2e-37c54fd04468,B5,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],14,,,3,,2026v,2026-03-11T07:57:01.270097Z,"Document any inventory discrepancies, pending additions, or components not yet fully captured, with expected completion dates.",Free-text narrative / explanation,Human,Manual (Human),HIGH,"AWS IAM, AWS Config","AWS IAM, AWS Config","While AWS (AWS IAM, AWS Config) can provide supporting configuration data, a human must write the explanatory narrative, justification, or contextual description required by this field."
b8db18e4-c6f8-49d5-8758-c1243ae78261,B6,evidence_document,Hardening Baseline Comparison Scan Report Upload,file,False,,[],0,,,".pdf,.html,.csv,.xlsx,.zip","Upload hardening baseline scan reports for ALL in-scope system types. Acceptable tools: CIS-CAT Pro (HTML/PDF), DISA STIG Viewer (CKL), OpenSCAP, Nessus Compliance scan, vendor tool. Reports must be dated within the last 6 months. Cover: servers, operator PCs, jump servers, bridging servers (v2026), network devices, virtualisation platform. ZIP acceptable for multiple reports.",2026v,2026-03-11T07:57:01.270097Z,"Upload a dated network diagram (PDF/Visio/PNG) showing the SWIFT secure zone boundary, all in-scope components, firewalls, and data-flow arrows.",Document/File Upload,AWS + Human,Mixed,HIGH,"AWS SSM, AWS Config, AWS Security Hub","SSM Compliance, Config CIS Conformance Pack, Security Hub FSBP — ssm:ListComplianceSummaries, config:GetConformancePackComplianceDetails, securityhub:GetFindings","AWS (AWS SSM, AWS Config, AWS Security Hub) can auto-generate the underlying configuration snapshot. However, a formatted, dated, human-reviewed document/file is still required for formal submission. AWS evidence supplements and validates the upload."
