id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,answers
a229f337-0f22-459c-ace7-84a6e92dc928,C2,review_actions_taken,"Review actions taken — accounts removed, roles adjusted, justifications confirmed",textarea,True,e.g. Justified due to operational requirement; compensating controls applied and documented.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,"Describe actions taken during the last review — accounts disabled, removed, roles reduced, or justifications updated.",,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Review action records are institutional compliance records.,"Privileged account review actions (completed 2024-09-18):
1. Two accounts for former employees found and immediately disabled; confirmed via JML records
2. Three service accounts had interactive login enabled — login rights disabled
3. Two admin accounts had broader roles than required — access scoped down
4. All HSM admin accounts (2 accounts) confirmed with valid justification and PED custody documentation"
d627e395-a23d-4691-9da0-0836530196b5,C2,conflicting_roles_check,Separation of duties verified — no single account with conflicting roles?,select,True,,"[""Yes — verified clean"", ""No — conflicts identified""]",8,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that no single account holds conflicting roles (e.g., transaction submitter + approver, or network admin + OS admin).",,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, AWS Config","iam:SimulatePrincipalPolicy, iam:ListAttachedUserPolicies",AWS IAM policy simulation can detect conflicting permission combinations.,Yes — verified clean
eb61da2a-097a-47c8-8122-c20b5ac243dd,C2,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],9,,4.0,,,2025v,2025-03-01T00:00:00Z,"Document any inventory discrepancies, pending additions, or accounts not yet fully captured.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,No critical gaps. Last review (2024-09-18) resulted in remediation of 2 orphaned accounts and 2 over-privileged accounts. Next review: September 2025.
8177118d-440a-42f8-b9e8-0d9da7dd24dd,C6,provider_accounts_covered,Provider / third-party contractor accounts covered by JML process?,select,True,,"[""Yes"", ""No"", ""Not applicable""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the JML process applies equally to contractor and third-party accounts.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Contractor JML coverage is an institutional governance record.,Yes
a569edbf-0e71-4309-bae3-1760a40380f9,C3,evidence_document,User Access List Export Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods",Upload the user access list exports (XLSX or PDF). Must cover all in-scope system types.,2025v,2025-03-01T00:00:00Z,Upload the user access list exports from all in-scope SWIFT systems.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon IAM, EC2, Systems Manager","iam:ListUsers, ssm:GetInventory — local user accounts",AWS IAM and Systems Manager can export user lists from cloud and managed environments.,User_Access_List_Export_v2025.xlsx
653c7fe2-558b-48b5-804a-d1989c7fcede,C3,all_systems_covered,All in-scope systems have user access lists exported?,select,True,,"[""Yes"", ""No"", ""Partial""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that user access lists have been exported from every in-scope system — not just SWIFT applications.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),HIGH,,,Coverage confirmation requires human review of scope vs. extracted data.,Yes
5e734658-8ada-459b-a2ba-8f75a1cd1ba5,C3,accounts_with_roles_justified,Every account has an assigned role and access justification?,select,True,,"[""Yes"", ""No"", ""Partial""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that each account in the list has an assigned role and a documented business justification.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, AWS Config","iam:ListAttachedUserPolicies, iam:ListUserTags — role and justification tags",AWS IAM policy attachments indicate assigned roles; justification tagging requires human input.,Yes
4890bfb3-5bd3-4df3-81bc-2ff96a77b2dd,C3,external_contractor_accounts,External/contractor accounts separately identified with engagement end date?,select,True,,"[""Yes"", ""No"", ""Not applicable — no contractors""]",3,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that contractor or third-party accounts are separately identified, with the engagement end date recorded.",,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, AWS Config","iam:ListUsers — contractor tag check, iam:ListUserTags",AWS IAM tags can identify contractor accounts; end-date tracking requires human tagging.,Yes
fe155663-03f2-4152-aa54-7b11d2301b6a,C3,last_login_tracked,Last login date tracked per account (to identify unused accounts)?,select,True,,"[""Yes"", ""No"", ""Partial""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that last login dates are tracked for all accounts — used to identify dormant or stale accounts.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, CloudTrail","iam:GenerateCredentialReport, iam:GetCredentialReport — last login dates",AWS IAM Credential Report includes last login dates for all IAM users.,Yes
9d4f198e-ca42-409a-bbcd-6b933fb0a212,C3,inactive_accounts_addressed,Inactive accounts (no login >90 days) addressed with explanation or removal?,select,True,,"[""Yes"", ""No"", ""Partial""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that accounts with no login activity for >90 days have been reviewed and either justified or removed.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, CloudTrail","iam:GetCredentialReport — last used dates, cloudtrail:LookupEvents",AWS IAM Credential Report and CloudTrail can identify inactive accounts automatically.,Yes
ff633b52-35cb-47ad-b13d-bf603875ee15,C3,swiftnet_o2m_accounts,SwiftNet Online Operations Manager (O2M) accounts included in access list?,select,True,,"[""Yes"", ""No"", ""Not applicable""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that SwiftNet Online Operations Manager (O2M on swift.com) accounts are included in the user access list.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,,,O2M account inclusion must be confirmed by the SWIFT administrator; no AWS automation available for swift.com accounts.,Yes
deac54ed-e81c-4649-adb2-8a97feac2caa,C3,need_to_know_demonstrated,Need-to-know principle demonstrated — access justified by job function?,select,True,,"[""Yes"", ""No"", ""Partial""]",7,,,,,2025v,2025-03-01T00:00:00Z,Confirm that each account access can be traced to a current job function — no access beyond operational need.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, AWS Config","iam:ListAttachedUserPolicies, iam:ListUserTags, iam:SimulatePrincipalPolicy",AWS IAM policy analysis can detect over-privileged accounts.,Yes
797c6a7a-1509-45e1-b539-1c7eda752d76,C3,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],8,,4.0,,,2025v,2025-03-01T00:00:00Z,"Document any access list gaps, pending reviews, or accounts not yet assessed.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,Access lists complete and current as of review date (2024-09-12). No inactive accounts unaddressed. All contractor accounts have documented end dates.
42e1077c-4cac-47a6-a816-4f24c84782ed,C4,evidence_document,RBAC Role Definitions Document Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods",Upload the role definitions document or matrix (XLSX or PDF). Must cover all in-scope SWIFT systems and applications.,2025v,2025-03-01T00:00:00Z,Upload the RBAC role definitions and assignment matrix.,,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon IAM, AWS Config","iam:ListRoles, iam:ListPolicies, iam:GetPolicy",AWS IAM can export role definitions and policy documents automatically.,RBAC_Role_Definitions_v2025.pdf
eaab9753-8a4f-4831-aefb-b4dc768afc86,C4,roles_defined_for_all_systems,Role definitions exist for ALL in-scope SWIFT applications and systems?,select,True,,"[""Yes"", ""No"", ""Partial""]",1,,,,,2025v,2025-03-01T00:00:00Z,Confirm that formal role definitions exist for every in-scope SWIFT application and system type.,,[],Configuration state confirmation (Yes/No/Status),AWS + Human,Mixed,HIGH,"Amazon IAM, AWS Config","iam:ListRoles, iam:ListPolicies",AWS IAM can enumerate role definitions; coverage verification requires human cross-check.,Yes
ca2c9cd5-9782-40d2-b189-ac451ec57eac,C4,sod_enforced_in_design,Separation of duties enforced in role design?,select,True,,"[""Yes"", ""No"", ""Partial""]",2,,,,,2025v,2025-03-01T00:00:00Z,"Confirm that role design separates transaction submission from approval, and application admin from security officer.",,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, AWS Config",iam:SimulatePrincipalPolicy — conflicting permission combinations,AWS IAM policy simulation can detect conflicting permission combinations across roles.,Yes
75db2bbd-4607-4f46-a535-559f8b9a00f5,C4,four_eyes_principle,Four-eyes principle enforced for sensitive operations?,select,True,,"[""Yes"", ""No""]",3,,,,,2025v,2025-03-01T00:00:00Z,Confirm that sensitive transaction operations require two separate individuals — submitter ≠ approver.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,"Amazon IAM, EC2, AWS Config","iam:SimulatePrincipalPolicy, iam:ListAttachedUserPolicies",AWS IAM policy simulation can detect whether submit and approve permissions are assigned to the same user.,Yes
d3d79e3d-9698-4cc6-9b8c-879a95fcb16e,C4,sensitive_operations_covered,Sensitive operations subject to four-eyes principle,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,"List the specific operations subject to four-eyes control (e.g., payment submission/release, user provisioning, key ceremony).",,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Sensitive operation definitions are institutional governance records.,"Operations subject to four-eyes (dual control) principle:
1. SWIFT payment message release (submitter ≠ authoriser)
2. HSM key management operations (two HSM administrators required)
3. Firewall rule changes (requestor ≠ implementer; CISO approval required)
4. Privileged account creation
5. Software deployment to SWIFT zone systems
6. Incident response actions affecting SWIFT connectivity"
c102e0ec-972d-4bd3-b021-df80680b0624,C4,prohibited_role_combinations,Prohibited role combinations documented?,textarea,True,e.g. Submitter + Approver prohibited; Admin + Auditor prohibited; enforced and attested annually.,[],5,,3.0,,,2025v,2025-03-01T00:00:00Z,Document the role combinations that are explicitly prohibited to enforce separation of duties.,,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Prohibited combination documentation is an institutional governance record.,"Prohibited role combinations (separation of duties):
1. SWIFT Message Submitter + SWIFT Message Authoriser
2. System Administrator + Internal Auditor
3. HSM Administrator + SWIFT Application Administrator
4. User Account Creator + User Access Reviewer
5. Change Requestor + Change Approver"
a2599e2f-2a93-4ab6-bdff-abd67834e7e6,C4,vendor_guidance_followed,Alliance Security Guidance role separation recommendations followed?,select,True,,"[""Yes"", ""No"", ""Partially""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the Alliance Security Guidance role separation recommendations have been reviewed and applied.,,[],Configuration state confirmation (Yes/No/Status),AWS,Automated (AWS),HIGH,Amazon IAM,"iam:ListRoles, iam:GetPolicy",AWS IAM can verify role structure; alignment with Alliance Security Guidance requires human review.,Yes
0bc72583-94ac-469d-afdb-aeea018184fb,C4,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,"Document any role definition gaps, missing SoD controls, or pending improvements.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Gap documentation is an institutional record.,RBAC definitions fully documented. No conflicting role assignments per latest access review (C5).
b1e1537c-d66f-47c2-af21-fa0ce37db6a2,C5,evidence_document,Access Review Records Upload,file,False,,[],0,,,".pdf,.xlsx,.csv,.ods","Upload access review records (XLSX or PDF). Must show systems reviewed, reviewer, findings, and actions taken.",2025v,2025-03-01T00:00:00Z,"Upload access review records, sign-off sheets, or tracking spreadsheets.",,[],Document/File Upload,AWS + Human,Mixed,HIGH,"Amazon IAM, CloudTrail, AWS Config","iam:GenerateCredentialReport, cloudtrail:LookupEvents",AWS IAM Credential Report and CloudTrail can generate access review inputs automatically.,Access_Review_Records_v2025.pdf
cb852b02-2b8c-456b-8233-0e9e87319d9c,C5,last_review_date,Most recent access review date,date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the most recent access review was completed.,,[],Date confirmation,Human,Manual (Human),HIGH,,,Review completion dates are institutional compliance records.,2024-09-12
c96cc3b3-e965-4cf0-9130-2204adfb5dd8,C5,review_scope_systems,Systems and applications in scope of the review,textarea,True,e.g. All in-scope systems per A2 inventory included; no exclusions.,[],2,,3.0,,,2025v,2025-03-01T00:00:00Z,List all systems and applications included in the access review scope — must match the A2 inventory.,,[],Free-text narrative / explanation,Human,Manual (Human),HIGH,,,Review scope definition is an institutional compliance record.,"Systems in scope for access review (2024-09-12):
1. Alliance Access v7.5.28 (messaging interface)
2. Alliance Workstation GUI
3. SWIFTNet Link
4. Jump server (SWIFT-JUMP-01) OS accounts
5. Zone-local AD (SWIFT.LOCAL)
6. VMware vSphere management accounts
7. Palo Alto firewall admin accounts
8. Luna HSM admin accounts
9. CyberArk PAM vault accounts"
