id,evidence_item_id,question_key,label,question_type,required,placeholder,options,sort_order,control_id,rows,accept,upload_label,cscf_version,created_at,guide,show_when_question,show_when_values,evidence_required_raw,evidence_source,collection_method,aws_auto_level,aws_services,question_level_aws_sources,reason_rationale,gcs_auto_level,gcs_services,question_level_gcs_sources
3abb0bae-b240-4c5f-8a90-1c4f89c40ca6,B7,individual_factor_assignment,Authentication factors individually assigned (no shared tokens)?,select,True,,"[""Yes"", ""No — shared tokens in use""]",9,,,,,2025v,2025-03-01T00:00:00Z,Confirm that MFA tokens/credentials are individually assigned — shared tokens are not permitted.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,Amazon IAM,"iam:ListMFADevices, iam:ListUsers",AWS IAM can confirm one-to-one assignment of MFA devices to users.,HIGH,"Cloud Audit Logs, Cloud Asset Inventory, Cloud Logging","logging.entries.list (logName:cloudaudit.googleapis.com%2Factivity AND protoPayload.serviceName=compute.googleapis.com) | cloudasset.assets.searchAllResources (snapshotTime=T and T-30d for diff) | cloudasset.assets.listAssets (contentType=RESOURCE, snapshotTime range)"
cb852b02-2b8c-456b-8233-0e9e87319d9c,C5,last_review_date,Most recent access review date,date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the date the most recent access review was completed.,,[],Date confirmation,GCS + Human,Mixed (GCP + Human),HIGH,,,Review completion dates are institutional compliance records.,HIGH,"IAM Recommender, Policy Analyzer, Cloud Audit Logs","Timestamp metadata: recommender.insights.list (insightType=google.iam.policy.Insight, filter=stateInfo.state=ACTIVE)"
0044a6e2-1a4c-41b2-8800-9fcfefec94f5,B7,mfa_credentials_in_zone,MFA system authentication credentials stored within secure zone?,select,True,,"[""Yes"", ""No"", ""Hosted by third party — comfort evidence obtained""]",10,,,,,2025v,2025-03-01T00:00:00Z,"Confirm whether the MFA system authentication data (seed records, OTP server) is stored within the secure zone.",,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),HIGH,"Amazon VPC, IAM, KMS","vpc:DescribeVpcs, kms:DescribeKey",AWS KMS and VPC configuration can confirm secure storage of MFA seed data in cloud deployments.,HIGH,"Cloud Audit Logs, Cloud Asset Inventory, Cloud Logging","logging.entries.list (logName:cloudaudit.googleapis.com%2Factivity AND protoPayload.serviceName=compute.googleapis.com) | cloudasset.assets.searchAllResources (snapshotTime=T and T-30d for diff) | cloudasset.assets.listAssets (contentType=RESOURCE, snapshotTime range)"
94cf2bbe-fe97-4bee-919d-37e243ccafce,B7,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],11,,4.0,,,2025v,2025-03-01T00:00:00Z,"Document any MFA coverage gaps, pending rollouts, or non-compliant access points.",,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,HIGH,"Cloud Audit Logs, Cloud Asset Inventory, Cloud Logging","Context data: Cloud Audit Logs, Cloud Asset Inventory, Cloud Logging"
6f5e1bbb-689a-4325-a970-b3770b632869,B8,evidence_document,Operator Session Security Configuration Upload,file,False,,[],0,,,".pdf,.png,.jpg,.jpeg,.txt,.csv,.xlsx","Upload the relevant configuration export, screenshot, or policy document in PDF, Word, or image format.",2025v,2025-03-01T00:00:00Z,Upload operator session security configuration screenshots or SWIFT application session settings exports.,,[],Document/File Upload,"AWS + Human, GCS + Human",Mixed (Multi-Cloud + Human),PARTIAL,"Amazon EC2, Systems Manager, ELB","ec2:DescribeInstances, ssm:GetInventory, elbv2:DescribeListeners",AWS can provide load balancer and instance-level session settings; application-level timeout requires manual verification.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage","Supporting config data: Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage"
5b6f8c4e-fa46-461f-9e2d-14b25e7780ca,B8,application_timeout_value,SWIFT application-level session timeout value,text,True,"e.g. 15 minutes inactivity timeout on Alliance Access, 10 minutes on Alliance Web Platform",[],1,,,,,2025v,2025-03-01T00:00:00Z,State the exact idle timeout value configured at the SWIFT application level (must be ≤15 minutes).,,[],Short text / identifier / value,GCS,Automated (GCP),PARTIAL,,,Application session timeout is configured at the SWIFT application layer; human verification required.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage",cloudasset.assets.searchAllResources (assetType=backupdr.googleapis.com/BackupPlan) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Snapshot) | sqladmin.instances.list — check settings.backupConfiguration
7b46698c-2221-4fdd-aadb-6fa6a007977a,B8,os_screen_lock_configured,OS-level screen lock configured on all operator PCs and jump server?,select,True,,"[""Yes"", ""No"", ""Partial""]",2,,,,,2025v,2025-03-01T00:00:00Z,Confirm that all operator PCs and the jump server have OS-level screen lock set to trigger after ≤15 minutes of inactivity.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),PARTIAL,"Amazon EC2, Systems Manager",ssm:GetInventory — screen saver/lock timeout policy for managed instances,AWS Systems Manager can query screen lock timeout settings for cloud-managed operator PCs.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage",cloudasset.assets.searchAllResources (assetType=backupdr.googleapis.com/BackupPlan) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Snapshot) | sqladmin.instances.list — check settings.backupConfiguration
37926561-7174-4721-b62f-7efb4d7e9082,B8,remote_session_timeout,Remote session timeout configuration,text,True,"Describe timeout settings for remote sessions: VPN session timeout, RDP/SSH session idle timeout, web session timeout. State values in minutes.",[],3,,,,,2025v,2025-03-01T00:00:00Z,State the timeout value for remote desktop / VPN sessions used to access SWIFT systems.,,[],Short text / identifier / value,GCS,Automated (GCP),PARTIAL,,,Remote session timeout is a configuration value confirmed by the SWIFT administrator.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage",cloudasset.assets.searchAllResources (assetType=backupdr.googleapis.com/BackupPlan) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Snapshot) | sqladmin.instances.list — check settings.backupConfiguration
ede49f77-23fc-4ebe-8894-f902285eeb51,B8,reauth_after_timeout,Re-authentication required after timeout?,select,True,,"[""Yes"", ""No""]",4,,,,,2025v,2025-03-01T00:00:00Z,Confirm that users must re-authenticate (not just unlock screen) after a session times out.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),PARTIAL,"Amazon EC2, Systems Manager, IAM",ssm:GetInventory — session re-authentication policy,AWS Systems Manager can check whether re-authentication is enforced after timeout.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage",cloudasset.assets.searchAllResources (assetType=backupdr.googleapis.com/BackupPlan) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Snapshot) | sqladmin.instances.list — check settings.backupConfiguration
45de4314-85eb-4a86-825f-31d4535c5942,B8,cloud_remote_sessions_protected,Sessions spanning on-premises to cloud environments protected?,select,False,,"[""Yes"", ""No"", ""Not applicable""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm that sessions spanning on-premises and cloud environments are encrypted and subject to timeout controls.,,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),PARTIAL,"Amazon VPC, EC2, Client VPN","ec2:DescribeClientVpnEndpoints, DescribeVpnConnections",AWS VPN configuration can confirm session encryption for hybrid connectivity.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage",cloudasset.assets.searchAllResources (assetType=backupdr.googleapis.com/BackupPlan) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Snapshot) | sqladmin.instances.list — check settings.backupConfiguration
97f7a36f-fde5-4bc9-b3d4-2d3b517638f8,B8,concurrent_session_restrictions,Concurrent session restrictions configured (if applicable)?,select,False,,"[""Yes"", ""No"", ""Not configured""]",6,,,,,2025v,2025-03-01T00:00:00Z,"Confirm whether concurrent session limits are in place (e.g., single active session per user account).",,[],Configuration state confirmation (Yes/No/Status),"AWS, GCS",Automated (Multi-Cloud),PARTIAL,"Amazon EC2, Systems Manager",ssm:GetInventory,AWS Systems Manager can check concurrent session policy settings.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage",cloudasset.assets.searchAllResources (assetType=backupdr.googleapis.com/BackupPlan) | cloudasset.assets.searchAllResources (assetType=compute.googleapis.com/Snapshot) | sqladmin.instances.list — check settings.backupConfiguration
d827a8b5-bb84-4e62-bbab-e32945ee99d7,B8,known_gaps,Known gaps and remediation plan,textarea,False,e.g. No gaps identified; all controls meet CSCF v2026 requirements.,[],7,,4.0,,,2025v,2025-03-01T00:00:00Z,Document any session security configuration gaps or pending improvements.,,[],Free-text narrative / explanation,GCS + Human,Mixed (GCP + Human),NONE,,,Gap documentation is an institutional record.,HIGH,"Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage","Context data: Backup and DR, Compute Engine (Snapshots), Cloud SQL, Cloud Storage"
254875d4-c81c-454a-8f84-179d643a0dd8,C1,evidence_document,Access Control Policy Document Upload,file,False,,[],0,,,".pdf,.docx,.txt","Upload the access control policy (PDF or Word). Must cover all in-scope component types, MFA requirements, remote access controls, and access review mandate.",2025v,2025-03-01T00:00:00Z,Upload the access control policy document.,,[],Document/File Upload,Human,Manual (Human),NONE,,,Access control policy is an institutional governance document.,NONE,,
81ae3380-3b04-4c0c-8db9-4074e9015133,C1,policy_version_date,Policy version / date,date,True,YYYY-MM-DD,[],1,,,,,2025v,2025-03-01T00:00:00Z,Enter the version date of the access control policy — must be reviewed at least annually.,,[],Date confirmation,Human,Manual (Human),NONE,,,Policy version dates are institutional governance records.,NONE,,
13a5f9e8-305c-4b72-b47a-882e17881e67,C1,policy_owner,Policy owner (name and role),text,True,"e.g. Jane Smith, CISO",[],2,,,,,2025v,2025-03-01T00:00:00Z,State the name and role of the person accountable for the access control policy.,,[],Short text / identifier / value,Human,Manual (Human),NONE,,,Policy ownership is an institutional governance record.,NONE,,
d0fb1c08-4f40-471b-80e5-7a60e5925424,C1,component_type_coverage,Component types covered by the policy,textarea,True,e.g. Confirmed — all required components and controls are covered.,[],3,,3.0,,,2025v,2025-03-01T00:00:00Z,"Confirm that the policy explicitly covers all component types: OS accounts, network devices, virtualisation, HSM, and Swift/customer connectors.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Policy scope is an institutional governance decision.,NONE,,
746c2503-0b4e-49d2-972d-06e5a99be4d8,C1,admin_access_conditions,Conditions for admin access and duration limits defined?,textarea,True,e.g. Admin access granted only for approved change; max 4-hour session; reviewed monthly.,[],4,,3.0,,,2025v,2025-03-01T00:00:00Z,"Confirm the policy defines when admin access is permitted (software install, configuration, maintenance, emergency only) and time-limits access.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Admin access conditions are institutional policy content.,NONE,,
e6fa7a22-bd02-4bd7-84f1-583d51840fbc,C1,builtin_admin_restrictions,Built-in/default admin account restrictions documented?,select,True,,"[""Yes"", ""No"", ""Partial""]",5,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether built-in admin accounts are restricted to emergency use with controlled access and documented procedures.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Admin account restriction policy is an institutional governance record.,NONE,,
935bf871-1983-4b40-bf73-7e1c08111410,C1,virtualisation_cloud_coverage,Virtualisation/cloud platform access and admin role segregation addressed?,select,True,,"[""Yes"", ""No"", ""Not applicable — no virtualisation""]",6,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the policy addresses virtualisation and cloud platform admin role segregation and VM provisioning approval.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Virtualisation access policy is an institutional governance record.,NONE,,
a6b8718b-6de0-4845-9808-8ce3b4e77b2a,C1,session_security_policy,"Session management controls documented (encryption, timeout, remote access)",textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],7,,3.0,,,2025v,2025-03-01T00:00:00Z,"Summarise the session management controls in the policy — encryption requirements, timeout rules, remote access rules.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Session management policy is institutional governance content.,NONE,,
28b60275-d9e3-453b-a03a-a36c54d2c4a2,C1,remote_access_controls,Remote access policy — VPN + MFA requirement for off-site access?,select,True,,"[""Yes"", ""No""]",8,,,,,2025v,2025-03-01T00:00:00Z,Confirm whether the policy mandates VPN + MFA for all remote operator access to SWIFT systems.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Remote access policy requirement is an institutional governance record.,NONE,,
bde1337f-0760-48af-ab9c-e40cff11e915,C1,mfa_coverage,MFA requirements documented for all applicable access points?,select,True,,"[""Yes"", ""No"", ""Partial""]",9,,,,,2025v,2025-03-01T00:00:00Z,Confirm that the policy identifies all access points requiring MFA per Control 4.2 in v2025.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,"MFA policy scope is an institutional governance record. In v2025, firewall management is not named explicitly as a mandatory MFA point.",NONE,,
93e824b4-d8ac-4872-9bf7-bdfefa749f90,C1,mfa_approved_factors,Approved MFA second factor types and same-device prohibition,textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],10,,3.0,,,2025v,2025-03-01T00:00:00Z,Confirm that approved second factor types are listed and that the same-device prohibition is explicitly stated.,,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Approved factor list is institutional policy content.,NONE,,
136b483e-260c-486b-9bd4-6a31ecd14244,C1,least_privilege_sod,"Least privilege, need-to-know, and separation of duties principles documented",textarea,True,e.g. [Enter your response here — one or two sentences describing the relevant detail].,[],11,,3.0,,,2025v,2025-03-01T00:00:00Z,"Confirm that least privilege, need-to-know, and separation of duties principles are defined in the policy.",,[],Free-text narrative / explanation,Human,Manual (Human),NONE,,,Least privilege principles are institutional policy content.,NONE,,
02d858b7-8fd9-4a3e-abdc-2c1cfb3d4ec3,C1,access_review_mandate,Mandated access review frequency,select,True,,"[""Quarterly"", ""Semi-annual"", ""Annual"", ""Less than annual — justification required""]",12,,,,,2025v,2025-03-01T00:00:00Z,Confirm the frequency of mandatory access reviews — at least annual review is required by CSCF v2025.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,Access review frequency is an institutional governance decision.,NONE,,
cc1eb116-6418-4ebd-95a4-75c64f09622e,C1,jml_emergency_procedures,JML process and emergency access procedure documented?,select,True,,"[""Yes — both documented"", ""Partially — one missing"", ""No""]",13,,,,,2025v,2025-03-01T00:00:00Z,Confirm that both the JML (joiner/mover/leaver) process and emergency access procedures are documented in the policy.,,[],Configuration state confirmation (Yes/No/Status),Human,Manual (Human),NONE,,,JML and emergency procedures are institutional governance records.,NONE,,
